SHORTNAME;ORIGNAME;BOHRTYP;RESTRICTIO;XCOORD;YCOORD;ZCOORDB;stratigraphy_id;stratigraphy_name;DEPTHFROM;DEPTHTO;LAYERDESC;ORIGGEOL;qt_description;LITHOLOGY;LITHOSTRAT;CHRONOSTR;TECTO;myLitho
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;296.2;298.2;"Konglomerat (Breccie), sandig, hellgrau, massig, fein-/grobkÃ¶rnig, unsortiert, wenig geadert, Stylolithen, Feldspat, mit:
- mikritischen, tonigen, sandigen Komponenten, Fossilien
- verkieselter, schwach karbonatischer Matrix
- 297.60 m: Kluft, Cc-Kristalle (Wasserverlust?)
- 297.90 m: Kluft, Cc-Kristalle
- 298.20 m: Endtiefe";TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9004.0;15102005.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert', 'évaporite, indifférenciée']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;269.1;271.8;Kalk, mergelig, grau, mikritisch, flaserig-laminiert, geadert, Globotruncanen, dÃ¼nne Tonschieferlagen, TrennflÃ¤chen parallel und 90Â° zur Schieferung;TertiÃ¤r / Flysch von Mitholz, Leimern-Kalke;9004.0;15102034.0;15203155.0;15001055.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;153.75;217.0;"Sandstein (Grauwacke  bis Arkose), tonig, grÃ¼nlich-grau, massig, fein-/grobkÃ¶rnig, wenig geadert, gefleckt (mouchetÃ©), schwach gradiert (invers?), viel Feldspat, Chlorit, karbonatfrei, mit: 
- schwarzen Tonlagen bis Tonschieferabschnitten
- feinen Cc-Ã„derchen (mit Calcit verheilte TrennflÃ¤chen)
- Rutschharnische auf TrennflÃ¤chen
- verschieden orientierten TrennflÃ¤chen (sprÃ¶de Verf.)
- konjugierten Kluftsystemen
- brecciÃ¶sen, grobkÃ¶rnigen, tektonisierten Lagen
- feinkÃ¶rnigen, tonigen (dunklen) Lagen
- ausgebleichten (verwitterten) Zonen, brÃ¶ckelig
- 167.55, 171.00, 196.70 m: Kluft, Cc-Kristalle, teilweise mit Calcit verheilt
- 173.05 m: Kluft, teilweise mit Calcit verheilt
- 204.50 m: Kluft, Cc-Kristalle, teilweise mit Calcit verheilt, 40Â° zur BA
- 210.20-210.30 m: StÃ¶rungszone/Kakirit
- scharfe Grenze (40Â° zur BA) zum Liegenden";TertiÃ¤r / Taveyannaz-Sandstein (Taveyannaz-Serie);9004.0;15102009.0;15202011.0;15001036.0;;['Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Karbonat, undifferenziert', 'grès ']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;268.0;269.1;"Tonschiefer, schwarz, geadert, fein laminiert, blÃ¤ttrig, mit:
- Kalkmergelbank (268.90 - 269.00 m) ";TertiÃ¤r / Flysch von Mitholz, Leimern-Kalke;9003.0;15104032.0;15203155.0;15001055.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;259.2;263.0;"Tonschiefer mit vielen Komponenten bis Konglomerat (Feinbreccie), dunkelgrau, mikritisch, unterschiedlich sandig, bioturbiert, stark geadert, viele TonhÃ¤ute, Foraminiferen, Globigerinen, eher verkehrte Lagerung (debris-flow), mit: 
- Konglomeratlagen (262.30 - 262.80 m) mit Mikriten, Sandkalken, Globigerinenschiefern, Leimernkalken
";TertiÃ¤r / Flysch von Mitholz, Flysch-Schiefer;9003.0;15104032.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;263.0;264.15;Kalk, sandig, hellgrau, massig, flaserig;TertiÃ¤r / Flysch von Mitholz, Leimern-Kalke;9003.0;15102034.0;15203155.0;15001055.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;217.0;218.25;"kalkige Tonschiefer - tonige Kalkschiefer, siltig, dunkelgrau-schwarz, massig, monoton, wenig geadert, mit:
- Sandsteinbank (217.40 - 217.60 m)";TertiÃ¤r / Taveyannaz-Sandstein (Taveyannaz-Serie);9003.0;15104032.0;15202011.0;15001036.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;264.15;264.65;Tonschiefer mit Komponenten bis Feinbreccie;TertiÃ¤r / Flysch von Mitholz, Leimern-Kalke;9002.0;15104032.0;15203155.0;15001055.0;;[]
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;218.25;234.0;"Sandstein (Grauwacke bis Arkose), tonig, grÃ¼nlich-grau, massig, feinkÃ¶rnig, ab 221 m gefleckt, geadert, schwach gradiert (invers?), viel Feldspat, Chlorit, karbonatfrei, mit:
- schwarzen Tonlagen bis Tonschieferabschnitten
- feine Cc-Ã„derchen (calc. verheilte TrennflÃ¤chen)
- Rutschharnischen auf TrennflÃ¤chen
- verschieden orientierten TrennflÃ¤chen (sprÃ¶de Verf.)
- konjugierten Kluftsystemen
- brecciÃ¶sen, grobkÃ¶rnigen, tektonisierten Lagen
- feinkÃ¶rnigen, tonigen (dunklen) Lagen
- ausgebleichten (verwitterten) Zonen, brÃ¶ckelig
- 228.45 m: 1 cm dÃ¼nner, lehmiger Kakirit
- kontinuierlicher Ãœbergang zu darunter liegendem kalkigem Tonschiefer";TertiÃ¤r / Taveyannaz-Sandstein (Taveyannaz-Serie);9004.0;15102009.0;15202011.0;15001036.0;;['Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Kalkstein, undifferenziert', 'Karbonat, undifferenziert', 'grès ']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;264.65;268.0;"Kalk, mergelig, hell-/dunkelgrau, mikritisch, flaserig-laminiert, geadert, mit dÃ¼nnen Tonlagen/-hÃ¤uten, Stylolithen, planktonische Foraminiferen, wenig Quarz, mit:
- einer mylonitischen Lage (265.25 - 265.40 m)
- tonigeren (dunklen) Abschnitten, unten fein laminiert";TertiÃ¤r / Flysch von Mitholz, Leimern-Kalk;9003.0;15102034.0;15203155.0;15001055.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;140.15;153.75;"Kalkschiefer, tonig, bis kalkige Tonschiefer, sandig, schwarz, geflasert, geschiefert (30-45Â° zur BA), mit:
- hellen, grobsandigen Lagen (142.00 - 142.15 m) (Grauwacke mit GesteinsbruchstÃ¼cken, tertiÃ¤re Fossilien)
- SandsteinbÃ¤nken (142.50 - 143.00, 145.50 - 145.90, 147.20 - 147.30, 149.70 m), z.T. schwach gradiert (invers?)
- TrennflÃ¤chen parallel und 90Â° zur Schieferung
- 152.45 m: Kluft, teilweise mit Calcit verheilt
- 152.55-153.00 m: StÃ¶rungszone/Kluft
- 153.00 m: Kluft, Cc-Kristalle
- scharfe Grenze (45Â° zur BA) zum Liegenden";TertiÃ¤r / Dachschiefer mit SandsteinbÃ¤nken (Taveyannaz-Serie);9004.0;15104037.0;15202011.0;15001036.0;;['Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Kalkstein, undifferenziert', 'Karbonat, undifferenziert', 'grès ']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;278.3;284.0;"Sandstein, hellgrau, massig, fein-/mittelkÃ¶rnig, schwarze Stylolithen, wenig geadert, gradiert (invers?), mit:
- konjugierten KlÃ¼ften (279.00 m)
- dÃ¼nnen Tonschieferlagen (280.70, 281.00, 281.25 m)
- schwach laminierten Partien (280.40 - 280.95 m)
- abschliessender Schieferlage (283.85 - 284.00 m)";TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9003.0;15102009.0;15202005.0;15001036.0;;[]
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;287.35;287.85;Sandstein, hellgrau, fein-/grobkÃ¶rnig, schwach geadert;TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9002.0;15102009.0;15202005.0;15001036.0;;[]
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;271.8;278.3;"Tonschiefer, schwarz, brecciÃ¶s, aufblÃ¤tternd, stark geadert, mit:
- boudinierten (Sandstein) Komponenten (276.20 m)
- graphitisch glÃ¤nzenden SchieferungsflÃ¤chen
- geflaserten Abschnitten (273.20 - 273.85 m)
- SandsteinbÃ¤nken, z.T. gradiert (invers?) (273.85 - 274.00 m)";TertiÃ¤r / Flysch von Mitholz, Flysch-Schiefer;9003.0;15104032.0;15202005.0;15001036.0;;[]
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;284.0;286.35;"Konglomerat (Breccie), sandige Matrix, hellgrau, massig, dicht, fein-/grobkÃ¶rnig, unsortiert, wenig geadert, Stylolithen, mit:
- mikritischen, tonigen, sandigen Komponenten
- feinkÃ¶rnigeren Abschnitten (285.40 - 286.35 m)";TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9003.0;15102005.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;286.35;287.35;Tonschiefer, sandig, dunkelgrau, laminiert, wenig geadert, hellen, sandigeren Lagen (Lamination);TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9003.0;15104032.0;15202005.0;15001036.0;;[]
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;287.85;290.6;"Konglomerate, sandig, hellgrau, massig, fein-/grobkÃ¶rnig, unsortiert, wenig geadert, Stylolithen, mit:
- mikritischen, tonigen, sandigen Komponenten";TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9003.0;15102007.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;124.65;126.6;"Kalkmergel, schwach tonig, feinsandig-siltig (Qz.), dunkelgrau, flaserig, z.T. geadert, Sandlagen (boudiniert), Rotalgen, Discocyclinen, Nummuliten, mit:
- graphitischen SchieferungsflÃ¤chen, 30-45Â° zur BA
- KlÃ¼ften parallel (125.70 m) und 90Â° zur Schieferung (Flaserung)";TertiÃ¤r / Globigerinenschiefer;9003.0;15102029.0;15202013.0;15001040.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;126.6;140.15;"Kalkmergel, tonig, siltig (Qz.), mikritisch-feinkÃ¶rnig, dunkelgrau-schwarz, schwach geflasert bis laminiert, geschiefert, Glimmer, pyritgefÃ¼llte Globigerinen, viele Tonlagen, mit:
- graphitischen SchieferungsflÃ¤chen
- offenen KlÃ¼ften parallel und 90Â° zur Schieferung (Flaserung)
- TrennflÃ¤chen parallel und 90Â° zur Flaserung
- geaderten Lagen, Sandlagen (boudiniert)
- Mikrolithons (Flysch-Aspekt ab 131.20 m)
- SandsteinbÃ¤nken: grÃ¼nlich-grau, fein-/grobkÃ¶rnig
- wenig geflaserten, monotonen Partien (126.60 - 131.20 m)
- 126.95, 127.30 m: Kluft, Cc-Kristalle, teilweise mit Calcit verheilt
- 127.50, 127.75 m: KlÃ¼fte, Rutschharnische
- 130.60 m: Kluft, Cc-Kristalle, 90Â° zur Schieferung
- 131.40-131.90 m: Kluft/StÃ¶rungszone/Kakirit
- 132.25, 133.65 m: KlÃ¼fte, teilweise verheilt, 90Â° zur Schieferung
- 139.50-139.75 m: Sandstein, grÃ¼nlich, grobkÃ¶rnig, Pyrit
- 139.90-140.15 m: Sandstein, grÃ¼nlich-grau, feinkÃ¶rnig";"TertiÃ¤r / Globigerinenschiefer / Dachschiefer mit SandsteinbÃ¤nken (Taveyannaz - Serie)
Ãœbergang der Schichten bei ca. 131.40 m";9004.0;15102029.0;15202011.0;15001036.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;290.6;296.2;"Sandstein, hellgrau, fein-/grobkÃ¶rnig, wenig geadert, mit:
- feinkÃ¶rnigen Abschnitten (292.60 - 296.20)
- grobkÃ¶rnigen Lagen, Feinbreccie/-konglomerat (295.50 m)
- KlÃ¼ften (293.05 m), teilweise verheilt, Cc-Kristalle
- kontinuierlicher Ãœbergang zu darunterliegendem Konglomerat";TertiÃ¤r / Flysch von Mitholz, Konglomerate/Sandsteine;9003.0;15102009.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;246.8;259.2;"Konglomerat (Breccie), Matrix: sandig-kieselig und karbonatisch, grau, fein-/grobkÃ¶rnig, massig, Quarz, Feldspat, Sedimentkomponenten,
chaotische Textur, unregelmÃ¤ssig geadert, unsortiert, schwarze Tonlagen (Flaserung), mit:
- vorwiegend kalkigen Komponenten unterschiedlicher GrÃ¶sse: Oehrli-Kalk, Dachschiefer, Sichel-Kalk, Palfris-Formation, Globigerinenschiefer, Lithothamnienkalk
- Feldspat, Quarz, Chlorit, Serizit, Sandsteine/Quarzite
- mit Tonschlieren und Schieferkomponenten (Dachschiefer)
- kalkige Matrix? (256.40 - 256.70)";TertiÃ¤r / Flysch von Mitholz, Konglomerate;9004.0;15102005.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert', 'évaporite, indifférenciée']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;9.6;22.2;"Wie RB92/9a (Bohrung verlÃ¤uft bis ca. 40m in Bohrloch von 92/9a):
tonig-siltiger Kies, mit Sand, (zerbohrten) Steinen und BlÃ¶cken, beige-braun, feucht, mit organischem Material, teilweise verkittet, meistens eckige Komponenten: vorwiegend kieselige Kalke (Helvetischer Kieselkalk, Sichel-Kalk?), kÃ¶rnig-spÃ¤tige, rekristallisierte Kalke (Lithothamnien-, Schrattenkalke), Kalkschiefer (Drusberg-Schichten, Globigerinenschiefer?), verwitterte, orange Sandsteine?";QuartÃ¤r / GehÃ¤ngeschutt, Bachschutt;9003.0;15101009.0;15201249.0;15001003.0;;['Kalkstein, undifferenziert', 'évaporite, indifférenciée']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;0.0;9.6;"Wie RB92/9a (Bohrung verlÃ¤uft bis ca. 40m in Bohrloch von 92/9a):
tonig-siltiger Feinkies mit Sand, viel organisches Material, grau-braun, feucht mit Wurzeln, Holz, eckige und runde Komponenten: vorwiegend dunkle Kalke
Interpretation: tonig-siltiger, sandiger Kies, mit Steinen und vereinzelten BlÃ¶cken ";QuartÃ¤r / GehÃ¤ngeschutt, Bachschutt;9003.0;15101009.0;15201249.0;15001003.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;115.1;124.65;"Kalkmergel, sandig, dunkelgrau, mikritisch, massig, brecciÃ¶s, geflasert (45Â° zur BA), unregelmÃ¤ssig geadert, wenig geschiefert, blÃ¤ttriger Bruch, Lithothamnien, Nummuliten, Discocyclinen, mit:
- TrennflÃ¤chen parallel und 90Â° zur Flaserung
- offene KlÃ¼fte, teilweise mit Calcit verheilt
- 124.15 m: offene Kluft";TertiÃ¤r / Discocyclinenschicht;9004.0;15102029.0;15202021.0;15001041.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;69.5;82.25;"Kalkmergel - schwach tonige Kalkschiefer, siltig-feinsandig (Qz) dunkelgrau, trotz Schieferung massig, eng geflasert, bioturbiert, viele feine TonhÃ¤ute, wenig geadert, Biodetritus, Pyrit, mit:
- feinen Cc-Adern, parallel und 90Â° zur Flaserung/Schieferung
- schwarzen SchieferungsflÃ¤chen
- 2 Kluftsystemen: parallel und 90Â° zur Flaserung (Schieferung)
- ebenen TrennflÃ¤chen, selten oranger oder Cc-Belag
- Pyritlagen, -knollen
- dÃ¼nnen kalkigeren Lagen (2 cm)
- unten kalkiger Aspekt
- 74.30 m: offene, konjugierte KlÃ¼fte parallel und 90Â° zur Schieferung
- 74.45 m: Kluft 70Â° zur BA, teilweise mit Calcit verheilt
- scharfe Grenze zum Liegenden";Kreide / Palfris-Schiefer;9004.0;15102029.0;15202092.0;15001064.0;;['Kalkstein, undifferenziert', 'évaporite, indifférenciée']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;82.55;115.1;"Kalk, stark sandig, hellgrau, massig, feinkÃ¶rnig-mikritisch, z.T. spÃ¤tig (rekristallisiert), teilweise flaserig, geadert, Stylolithen, cherts (Verkieselung?), Pyrit, Echinodermen, mit:
- brecciÃ¶sen Lagen (tektonisiert)
- dunkler Flaserung (TonhÃ¤ute)
- dicken Calcitadern
- TrennflÃ¤chen/KlÃ¼fte parallel und 90Â° zur Flaserung
- schwach verkieselten Partien
- 84.70, 88.75, 91.10 m: offene KlÃ¼fte, orange, teilweise verheilt
- 93.05, 96.50 m: KlÃ¼fte, teilweise mit Calcit verheilt
- ab 97.50 m: stÃ¤rker geflasert (TrennflÃ¤chen)
- 100.75-101.00 m: brecciÃ¶s
- 115.10-116.50 m: stark geadert, brecciÃ¶s (tektonisiert)
- unten rekristallisiert, mylonitisch (tektonische Grenze)";Kreide / Sichel-Kalk (Wildhorn-Decke NORD);9004.0;15102034.0;15202088.0;15001063.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert', 'kieseliges Gestein', 'sédiment silicieux, indifférencié', 'évaporite, indifférenciée']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;82.25;82.55;"Kalk, mergelig, hellgrau, mylonitisch, stark tektonisiert
- 82.40 m: Kluft, teilweise mit Calcit verheilt";Kreide / Sichel-Kalk (Wildhorn-Decke NORD);9002.0;15102034.0;15202088.0;15001063.0;;['Kalkstein, undifferenziert']
SF-55;"Sondierbohrung ""Weiche Gesteine II / RB92/9b";B;g;2616395.0;1154901.0;997.35;67;Detailprofil 92/9b;22.2;69.5;"Bis 40 m analog RB92/9a (Bohrung verlÃ¤uft bis ca. 40 m in Bohrloch von 92/9a), danach:
Kalk, schwach sandig, hellgrau, massig, dicht, kÃ¶rnig (Peloide), wenig spÃ¤tig, Echinodemenbreccie, z.T. rekristallisiert, sonst feinkÃ¶rnig (mikritisch), flaserig, dunkler Bruch, unregelmÃ¤ssig geadert, einige TonhÃ¤ute, Foraminiferen, mit:
- Silexlagen (2-5 cm), 45Â° zur BA
- vielen Stylolithen, erzeugen brecciÃ¶se Textur (tektonisiert)
- unregelmÃ¤ssigen TrennflÃ¤chen entlang Stylolithen
- braunen (verwitterten) Stylolithen in KluftnÃ¤he
- Cc-Adern (KlÃ¼fte) mit LÃ¶sungserscheinungen (Mikrokarst)
- oft konjugierten KlÃ¼ften 30-45Â° zur BA, braune BelÃ¤ge
- Rutschharnischen in derbem Calcit
- schwarzen TonhÃ¤uten (Flasertextur)

- 46.40, 46.70, 48.25, 51.55 m: Silexlagen
- 49.70 m: offene KlÃ¼fte, konjugiert, 30Â° zur BA
- 50.70 m: offene Kluft, Cc-Kristalle, teilweise verheilt
- 51.60, 51.75 m: Tonschieferlagen, 45Â° zur BA (= Schieferung)
- 51.65-51.75 m: mergeliger Kalk
- 53.25-53.50 m: offene KlÃ¼fte, 20Â° zur BA
- 56.90-57.00 m: brecciiert, Silexknolle
- 58.30-58.40 m: offene KlÃ¼fte, konjugiert, 45Â° zur BA
- 60.35, 60.55 m: Silexknollen
- 61.00 m: Kluft, teilweise mit Calcit verheilt
- 61.40, 61.70, 61.80 m: KlÃ¼fte (stylolithenbedingt)
- 63.00 m: Mikrokarst
- 63.45 m: Silexlage
- 65.70 m: offene KlÃ¼fte (stylolithenbedingt), 90Â° zur BA
- 66.40 m: Kluft, Cc-Kristalle, 45Â° zur BA
- 66.60, 66.70 m: flaserungsbedingte TrennflÃ¤chen
- 67.60 m: offene Kluft, braun-orange
- 96.50 m: schieferungsbedingte TrennflÃ¤che 45Â° zur BA als stratigraphische Grenze zum Liegenden (?)";Kreide / Sichel-Kalk (Wildhorn-Decke);9004.0;15102034.0;15202088.0;15001063.0;;['Kalkstein, undifferenziert', 'Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;82.25;116.5;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kalk, stark sandig, hellgrau, mit
- verkieselten Partien und Cherts
- Calcitadern
- brecciÃ¶sen Lagen
- offenen KlÃ¼ften ";Sichel-Kalk (Kreide, Wildhorndecke Nord);9002.0;15102034.0;15202088.0;15001063.0;;['Kalkstein, undifferenziert', 'kieseliges Gestein', 'sédiment silicieux, indifférencié', 'évaporite, indifférenciée']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;69.5;82.25;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kalkmergel - tonige Kalkschiefer, dunkelgrau, eng geflasert, Calcitadern und Pyrit";Palfris-Schiefer (Kreide, Wildhorndecke Nord);9002.0;15102029.0;15202092.0;15001064.0;;['Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;22.2;69.5;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kalk, schwach sandig bis mergelig, grau, mit
- schwarzen Silexlagen
- Stylolithen und TonhÃ¤uten
- unregelmÃ¤ssigen Calcitadern
- offenen KlÃ¼ften
- flaserigen Mergellagen im unteren Teil";Sichelkalk (Kreide, Wildhorndecke Nord);9003.0;15102034.0;15202088.0;15001063.0;;['Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;314.1;315.7;"Feinkonglomerat - Grobsandstein, grau, wenig geadert, mit:
- teilweise verheilten KlÃ¼ften, mit Kristallen (315.40 m)
- TrennflÃ¤chen +/- 45Â° zur BA";TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102007.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;116.5;125.0;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kalkmergel, sandig, dunkelgrau (reich an Mikrofossilien)";Discocyclinenschicht (TertiÃ¤r, Wildhorndecke Nord);9002.0;15102029.0;15202021.0;15001041.0;;['Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;315.7;317.0;"Fein-/Grobsandstein, dunkelgrau, geadert, mit:
- TrennflÃ¤chen 90Â° bis 45Â° zur BA, KlÃ¼ften, wasserfÃ¼hrend?";TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102009.0;15202005.0;15001036.0;;[]
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;317.0;319.3;"Grobsandstein, dunkelgrau, wenig geadert, mit:
- teilweise verheilte KlÃ¼fte, mit Kristallen (317.05, 317.25 m)
- ab 317.80 m: tektonisiert, brecciÃ¶s, stark geadert, mit dÃ¼nnen Schiefereinlagerungen (z.B. 319.00 m)";TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9003.0;15102009.0;15202005.0;15001036.0;;[]
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;246.8;298.2;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Tonschiefer mit Sandstein- und KonglomeratbÃ¤nken, dunkelgrau; Kalke der Leimern-Schichten";Flysch von Mitholz (TertiÃ¤r, Flysch von Mitholz);9002.0;15104032.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert']
